materialId,materialType,status,ownerOrg,numCredentials,numTransfers,hasIdentity,hasQC,hasExpiredQC,hasTamperedArtifact,hasPendingTransfer,expectedOnChain,expectedFull
bio:plasmid:98999ef4-e063-4a7e-a655-a0432e770cd3,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:d2c7faae-12af-4ea5-816f-c532f369ac64,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d513d16d-009a-4b0b-ae46-900dbba5842e,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:bddca61d-b374-4b4a-ae20-0bea6d48163a,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:0b84f002-3499-432e-9dff-1825f463e28a,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:970e98db-d099-4e65-9bde-65d3239511f2,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:8ffd84c9-5a23-4d91-a8dc-e7b64a513bbf,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:a8407a2a-5a59-4d8c-beb8-896f489bf9c6,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:0f9722ff-c859-40c5-945d-aab17bff6b4d,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:ac8dbea6-8ebe-493f-a0f2-c6e29f7f3112,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:530b2814-9bde-40be-b5b6-b07879b01b8d,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:43d1a760-3c52-407c-b00d-d19133ada928,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:0123b84a-1564-4536-8605-f9b99355235a,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:b3dffbf6-343d-4b33-8f64-8faa6eb5e0e1,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:a82ab2e8-9904-44fe-b620-32b170846803,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:04e26e5c-a7c2-4b7d-bcf3-ed1bfc2d3c7e,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:0b2031e8-aecb-484f-8cbb-50c9dbbf197c,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:6f3c1f02-f9c1-4938-8b40-497c7b57da91,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:dee7dbb0-5236-48cf-afb4-e4bf7cb04b11,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:0adf534f-05ec-4be8-965a-7a77d31a9792,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:43af3645-fc50-4d7d-a545-08479ddc7fbd,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:ab353937-a4c9-48a9-8694-1d303ea5edd2,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:ab2a2e2b-83cf-4dae-b9f6-73dc7f948249,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:8eb27b42-7d51-48c1-86d4-13f3f1142407,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:794cbb9e-b514-4e66-b3e6-591f82553326,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:31f5e9d1-13cf-4a96-b059-5065f1cbacd7,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:2af4da61-574b-493d-a3ff-a759ab391994,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:6489c511-87e6-402e-a1cc-72ab98b13d0d,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:9b25a72a-0d44-4c64-bc2f-32eac570c8c3,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:552222d5-c858-4a8e-936c-5ccd0452b8b0,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:547bf331-4291-4db0-8150-eb6a27d3685c,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:0a492ad8-7127-44a6-a485-015040aed30e,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:3bd29f8c-c8f3-48f2-a2bb-6a7394fc7ed7,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:ecf559c3-ec70-4d66-8e7d-0f45c802f831,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:aa53b1a8-3d60-40c7-973d-a76cd0739965,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:a7fa4b7a-165d-485d-ad6b-f64202347d49,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:4a07e926-9f2f-49d3-a847-aa6edf17e639,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:77ef8fba-0708-4954-864e-57c160011c05,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:41c608fc-549c-49af-a610-0239bdbcaf12,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:4d370de7-d7f0-4bc2-a236-587fefbfe1bc,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:3bc023d8-fa61-4506-a91e-b5f32e4e6d96,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:32841b77-43ae-4afc-bb28-5c6da1a4ad33,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:5a7cc3e9-9a5c-41ef-bfb6-e25d69d23eb4,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:b4175e85-943e-4781-b824-ec4c8a80af9c,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:1ee47442-ea46-4a91-a132-3eb67962604c,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:36c8b283-b6a5-4eb6-b10f-8b9506ef7a87,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:df437b60-e0d8-47b7-a57d-9b10d74ff635,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:0bccd546-6b2a-4d42-84a9-031fd4f6667b,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:dd1337ea-4c3a-42b4-8376-f119715e6684,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:7d47b0d2-5d00-4724-8b16-75e51e221579,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:6b902020-f18f-4e00-a763-5a1473bd00d6,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:76a6fd54-2b4f-4c64-a7dd-40b20efe4da3,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:36216a24-6093-4ec6-aba4-f413b78f4c87,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:21f97ec6-6a97-4672-9f90-1c7195148379,CELL_LINE,QUARANTINED,LabA_MSP,3,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:bcb65b7f-ba76-40d9-ac1a-422319ee24e7,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:db6fd823-a8e3-4644-87f6-cd13911ee43c,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:c146f69c-2cfb-4399-9ba9-2742074ca93e,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:0fbce77d-a7e2-4b5e-a498-bb61ea1b6800,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,true,false,PASS,FAIL
bio:cell_line:abd38a9c-03da-4331-8e07-b9cdbbb29f3e,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:c8fbc1ed-2694-4c4f-a359-cc50e33216d9,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:6579cb18-9d18-47c8-8fba-5f636ffbb0b9,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:17a99717-26b1-4204-9320-60dee2feef87,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:dcb2199f-dae2-4c59-93ef-769c4bdc66e3,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:5443f88b-4d39-4499-8aac-5bd47862fdf8,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:385fa038-59ec-47a7-b382-350f76c4c3a0,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:dda859ef-5ebe-4d81-a311-33a1365272c3,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:360a7f9b-8d6a-4b96-bcf9-0c517aa5097b,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2f65b7b0-432d-43bf-ba89-4fe585607942,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:a56a3733-d109-483d-8dac-a5117b1c2641,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:e17dd09d-a5d2-47e7-8643-ad68f1d65770,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:5a88ba93-c8c8-4836-a22e-862296a46843,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:3665eab2-3f5b-40f1-a2a2-38cf4a990269,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:cb6c2a6e-efa4-4dbd-b55f-6d149af6b711,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:4bc2a5ef-1414-4c5a-a202-45ab03ef730f,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,true,FAIL,FAIL
bio:cell_line:3914a7db-311b-4d8c-bb25-da117435b742,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:0b1c9206-56ab-4efd-b643-1313d3e1ac7c,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:8fdc5f99-6e57-4fd8-941b-4d8e354cf0db,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d6d55bb1-139b-4b67-aeae-b73288a8be08,CELL_LINE,ACTIVE,BioRepository_MSP,2,1,true,true,false,false,true,FAIL,FAIL
bio:cell_line:104039c5-2581-4f19-a6fd-f270fa4493ef,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:54fbf463-bd57-48a8-8cc6-faa07657b200,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:a70b9ea1-2e34-42b4-ab86-f889bf20d548,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2409cea7-644b-4d4d-995b-b74987182c82,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:cea1d796-c4d2-4ecb-b4c3-484c3cf9af8d,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,true,true,false,FAIL,FAIL
bio:cell_line:382f9edb-8bbb-495b-9e92-b9b02ec43fa9,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:581dae04-09b8-4fc3-ba37-b89af8317923,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:be7e2e79-cd35-4dfc-a186-8ef39425e641,CELL_LINE,REVOKED,LabA_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:plasmid:84534c28-b1a8-4ae0-b8ea-11d9ebe772ac,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:a0e7c84c-f455-471b-bbf5-1e003f42fbb6,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:b50ccfb6-8434-44f7-8562-2d9f6d8a852e,CELL_LINE,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:1f1c7e0f-e5e5-4ac9-961b-db1ad2db9419,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:ebad957b-233a-4e99-a25f-582e46927094,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:71fb1e41-a272-45c4-804d-ed4b63f8a878,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:cb318f32-2ab0-443d-9712-35599127724c,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:bc34319c-4ca1-4f29-9b03-1440e8d581fd,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:b66727c2-d9f5-4507-8ce9-6ba0cef017d3,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:d845f250-cd19-4342-813b-6322c0097e47,CELL_LINE,QUARANTINED,LabA_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:7407de99-245a-407c-b3ef-13ad6a9d6597,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,true,FAIL,FAIL
bio:plasmid:38cfb19a-7c99-4bd1-8aa8-4fb23d88deaa,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:3c23ce0a-1eb9-45ba-8394-6143c085d56c,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:2e9c3c89-c1fd-41f9-a63c-aebdaa092421,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:fe4b0346-4d98-44c1-b227-cc820e6af161,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:eb1275d6-c3ef-4ef4-a326-e1e8f1134531,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:d4895c55-79d6-4d92-8e9a-0cfd6a158c3c,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:322c9bbd-675c-4193-bbcb-f733050a1345,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:11a0eba0-41b0-49f8-b2ec-34ff42d94899,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:a5bcb8c8-c8f5-4ac4-a284-03c46d8dd5fe,CELL_LINE,ACTIVE,BioRepository_MSP,3,1,true,true,false,false,true,FAIL,FAIL
bio:plasmid:415f1cc6-fbc0-4dbf-a5b7-bc932dc99bc3,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2631310a-3e68-4eca-8805-0c2f508ea92e,CELL_LINE,QUARANTINED,LabB_MSP,3,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:a3f12a33-c1f5-4ac1-9107-72210e710aec,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:b453a4c4-7f23-4ab3-a9f0-bea17e633597,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:a34b92bc-f1e0-4a26-99a5-9fae4ea8a860,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:db334e93-e937-406d-8463-e042110a7bca,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:313d7bba-ba21-404e-8228-3270c2d5e4bd,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:990a22ad-e150-4eed-8a91-61407526698f,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:1262ab1b-b957-47de-ae9e-893231af817c,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:dc92eb62-747b-4df3-b7cf-2954b874a93f,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:69de935a-d66b-4419-b4ad-acd7f798f991,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:d2682a66-ad77-4a69-8738-47252431d3d8,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:aee0c851-7b98-471a-817a-1afd29afe851,CELL_LINE,QUARANTINED,LabB_MSP,2,1,true,true,false,false,false,FAIL,FAIL
bio:cell_line:93114fc3-b403-4f36-a952-86183442ec30,CELL_LINE,QUARANTINED,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:2d579517-84b6-4c6b-b441-6db1c3cec23e,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,true,FAIL,FAIL
bio:cell_line:deb4dee3-f243-4271-b54c-febbd3b2b918,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:22c81d64-550e-4dc6-88d7-7811322486ff,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,true,false,FAIL,FAIL
bio:cell_line:2eb603cd-40dc-41f8-8451-d0429f318b88,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:f8343263-84d2-45b6-8c21-5b9294af2458,PLASMID,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:dc95c183-b59e-42da-b52e-ce80332b4cea,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:703a115b-721b-47bb-97e4-68d6765ebff7,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:b28f03fc-4eaf-43f8-aebc-65ec95e7cd38,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:523b392e-58b5-4d2c-84f3-f20d6ef4960a,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:f22e5055-6a30-44b7-b51e-c5a92af16d95,PLASMID,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:ef679309-5c4b-401d-bf3c-d12f3911738b,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:98f3596b-29a1-4bbf-8274-bc4b16d4c8c6,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:b6d1f820-61d0-4b31-84d6-6ed3e6c9920d,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:plasmid:3b238ebf-79c6-458e-b511-955220432beb,PLASMID,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:a9c8db5d-a405-4f24-8a1f-5c18d110de38,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:274a521a-3d99-490a-acc2-b1de122fa821,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:778ab7ff-4104-4cec-876e-e3c8bbc8a862,PLASMID,ACTIVE,LabA_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:311adb3a-eb13-496d-a533-026976fcad7d,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:11db1cfb-c374-4f83-bf88-58f068787e3c,PLASMID,ACTIVE,LabB_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:9e244ff2-8c7a-4361-951e-d3e563ba5cf6,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:d1ca172c-91b4-4617-95bf-b1b1f06ec7a3,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:4a9eb6d0-8081-429a-a845-0218252f5bb3,CELL_LINE,ACTIVE,LabB_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:bfe164c2-0c39-4932-85e7-4b41225a8a7b,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:61a5b119-1b14-45c9-8f11-3a891b497527,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:eaadd617-a602-490d-8669-3d428685053c,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:f2192895-a8b3-4068-9dfd-4723d2b5ab5c,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:9bf859d2-db9c-4fa5-ac40-844b9beba8a4,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,true,false,false,FAIL,FAIL
bio:plasmid:69bd4ec0-513a-46b2-8b2d-5a2d6f1d33fa,PLASMID,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:9b2a62e7-cebc-4fd6-8ca7-a0a651065092,PLASMID,ACTIVE,LabB_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:83082927-3719-4510-8fd5-deced25351d4,CELL_LINE,ACTIVE,LabB_MSP,3,1,true,true,true,false,false,FAIL,FAIL
bio:cell_line:7b2af3b3-0738-45e2-9646-ab19c916bfdb,CELL_LINE,ACTIVE,LabB_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:8d41ab42-7d70-47c8-982e-e4e690619182,PLASMID,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:plasmid:f1501218-7089-438a-a0f6-6b69f3d46486,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:8e2854e3-c115-4ebd-b356-b61afdb98df5,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:bd60f803-1b94-488a-a074-e80e69639f8b,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:8299a431-501e-466f-aaab-da3a77b1d25e,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:plasmid:e719a36d-8f9d-4bb8-90d8-4b5dd1078d23,PLASMID,QUARANTINED,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:2672d6ad-d515-43a5-8d98-4e4a7ee50986,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:2dadb506-10fd-4fc4-aa4d-10a00807708e,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:86578b1b-5a90-4a49-a095-7aef2f96dcf0,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,false,false,false,PASS,PASS
bio:cell_line:1c26e826-dd26-4045-9ea4-138ca522e7aa,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:e23ed10b-a8bd-4cbd-b5b9-2347b5c95c79,CELL_LINE,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:36e4dfaa-8753-4f51-82a7-98af96057b8d,CELL_LINE,ACTIVE,LabA_MSP,2,2,true,true,true,false,false,FAIL,FAIL
bio:cell_line:45e4f729-b961-4630-b92d-1d357f6e800d,CELL_LINE,ACTIVE,LabA_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:c8179302-2b44-4052-af29-f17576e808b7,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:cell_line:67c2962c-718b-46f9-bdd1-d8a16665f53e,CELL_LINE,ACTIVE,BioRepository_MSP,2,2,true,true,false,false,true,FAIL,FAIL
bio:plasmid:87971839-41c0-4b30-b59e-967d7f7338ab,PLASMID,ACTIVE,BioRepository_MSP,3,2,true,true,false,false,false,PASS,PASS
bio:plasmid:197dd823-ddcb-49de-8e86-089e06db57e4,PLASMID,ACTIVE,LabA_MSP,3,1,true,true,false,false,false,PASS,PASS
bio:cell_line:f780354c-5d63-44c2-abf7-c4e65b842f34,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:783c9953-1cd3-4546-9948-97cbdb779f1a,CELL_LINE,ACTIVE,LabB_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:cell_line:8d02ee24-e462-401f-aedb-3c335938c1a4,CELL_LINE,ACTIVE,LabA_MSP,2,1,true,true,false,false,false,PASS,PASS
bio:plasmid:31ba76f9-705f-47ec-86c5-d44a361090bb,PLASMID,ACTIVE,BioRepository_MSP,2,1,true,true,true,false,true,FAIL,FAIL
